Country,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
viet nam,2019.0,341.004951,191.442495,76.332973,18.906453,52.854843,1.468186,3.560416
viet nam,2020.0,328.899732,192.278987,65.31983,16.978545,53.038255,1.284115,3.403044
viet nam,2021.0,326.013668,196.518368,60.613903,13.679221,54.120668,1.081508,3.344827
yemen,1990.0,9.520184,0.355295,9.174656,1.1431680000000002,0.345528,1.343091,0.711783
yemen,1991.0,9.127376,0.355295,8.77528,1.1431680000000002,0.352096,1.343091,0.656842
yemen,1992.0,9.873645,0.355295,9.54472,1.1431680000000002,0.328925,1.343091,0.684066
yemen,1993.0,8.625426,0.355295,8.29896,1.1431680000000002,0.326466,1.343091,0.575487
yemen,1994.0,8.982038,0.355295,8.658032,1.1431680000000002,0.324006,1.343091,0.577505
yemen,1995.0,10.352088,0.355295,9.914784,1.1431680000000002,0.437304,1.343091,0.642853
yemen,1996.0,10.526331,0.355295,10.116304,1.1431680000000002,0.410027,1.343091,0.63357
yemen,1997.0,11.315914,0.355295,10.82712,1.1431680000000002,0.488794,1.343091,0.661414
yemen,1998.0,12.064542,0.355295,11.592896,1.1431680000000002,0.471646,1.343091,0.685169
yemen,1999.0,13.723955,0.355295,13.157424,1.1431680000000002,0.566531,1.343091,0.75762
yemen,2000.0,15.594265600000002,0.355295,12.375160000000001,1.1431680000000002,0.541187,1.343091,0.778031
yemen,2001.0,16.016834,0.355295,15.451088,1.1431680000000002,0.565746,1.343091,0.836674
yemen,2002.0,15.554371,0.355295,14.974768,1.1431680000000002,0.579603,1.343091,0.791142
yemen,2003.0,17.081395,0.355295,16.520976,1.1431680000000002,0.560419,1.343091,0.846083
yemen,2004.0,18.647044,0.355295,18.096496,1.1431680000000002,0.550548,1.343091,0.899372
yemen,2005.0,19.794359,0.355295,19.25432,1.1431680000000002,0.540039,1.343091,0.928412
yemen,2006.0,21.084874,0.355295,20.566032,1.1431680000000002,0.518842,1.343091,0.959874
yemen,2007.0,20.719069,0.355295,20.093376,1.1431680000000002,0.625693,1.343091,0.915091
yemen,2008.0,22.025267,0.12824,21.14128,1.1431680000000002,0.755747,1.343091,0.944115
yemen,2009.0,24.251389,0.23816,22.51528,0.736464,0.761485,1.343091,1.00923
yemen,2010.0,23.150591,0.450672,20.086048,1.945584,0.668287,1.343091,0.935606
yemen,2011.0,20.190194,0.461664,17.436976,1.30072,0.990834,1.343091,0.79253
yemen,2012.0,20.35579,0.472751,15.318584,1.517199,0.959798,2.087458,0.776246
yemen,2013.0,27.160406,0.49464,21.320816,2.011536,1.149305,2.184109,1.006537
yemen,2014.0,26.47657,0.49464,20.752896,1.853984,1.114144,2.260907,0.953997
yemen,2015.0,14.083545,0.414032,9.639984,1.894288,0.883631,1.25161,0.493873
yemen,2016.0,10.901535,0.322432,8.471168,0.985616,0.488966,0.633353,0.372396
yemen,2017.0,10.58862,0.307776,8.254992,0.589904,0.670582,0.765367,0.35255
